"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","One of the added benefits of getting your #dog trained .. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
.
.
.
<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> @BigMooseDogTrai #wine #dogs #dogsoftwitter… https://t.co/jREKxAyyTL",FALSE,88,NA,2017-11-15 23:59:12,TRUE,NA,"930948328908513280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DemiCassiani",36,FALSE,FALSE,NA,NA
"2","<ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BD><ed><U+00B3><U+009D> A #Wine Bloggers Journal <ed><U+00A0><U+00BD><ed><U+00B3><U+009D><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>
 https://t.co/kqCUJpethU <ed><U+00A0><U+00BC><ed><U+00BD><U+0087> Featuring @denimandcardis @SOMMspirations @EnjoyJourney #wine #travel",FALSE,1,NA,2017-11-15 23:58:00,FALSE,NA,"930948027975634945",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","winemaps",1,FALSE,FALSE,NA,NA
"3","brilliant night on the chef's table this evening @restaurantadams <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> cos d'estournel so pure but @kracher_winery '0… https://t.co/sLgeYXq0JT",FALSE,11,NA,2017-11-15 23:57:19,TRUE,NA,"930947853979213827",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shaun_Dunlop1",6,FALSE,FALSE,NA,NA
"4","2016 Holiday Wine Gift Guide
Sip Sonoma County HERE - 
https://t.co/rLh7eOQ1YX 
#SonomaChat #Wine #Holidays",FALSE,4,NA,2017-11-15 23:57:00,FALSE,NA,"930947774777999360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amylieberfarb",2,FALSE,FALSE,NA,NA
"5","Happy #Winesday everyone! Stop in for a glass of #wine or a #winetasting today.
#Cheers #SuVino #SuVinoScottsdale… https://t.co/jYa9pOvmuK",FALSE,1,NA,2017-11-15 23:56:20,TRUE,NA,"930947607849066496",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SuVinoWineryAZ",0,FALSE,FALSE,NA,NA
"6","Santa those cases of wine won't fit under the tree! LOL <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> #winelovers #winelover #winetime #wine #wineoclock… https://t.co/nwuzhVj3Ui",FALSE,0,NA,2017-11-15 23:55:08,TRUE,NA,"930947304282120192",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SanaasRoyalTees",0,FALSE,FALSE,NA,NA
"7","Rose with grapefruit <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> delish #wine #grapefruit #favorite https://t.co/weAE7wWPrd",FALSE,0,NA,2017-11-15 23:54:32,FALSE,NA,"930947152867553280",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Adriatic_Sea",0,FALSE,FALSE,NA,NA
"8","Like if you are Excited!

#wine #cool #drinking https://t.co/tDERM1HCHA https://t.co/Ry9sjkNeSt",FALSE,0,NA,2017-11-15 23:53:34,FALSE,NA,"930946912907419648",NA,"<a href=""https://mybaraccessories.com"" rel=""nofollow"">My Bar Accessories</a>","bar_accessories",0,FALSE,FALSE,NA,NA
"9","For those already drinking up the Holiday spirit...cheers! (find this art here: https://t.co/5QliPTzDJJ) #wine… https://t.co/S9YN4bU2Iz",FALSE,9,NA,2017-11-15 23:53:33,TRUE,NA,"930946906456408064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Leanne_Laine",6,FALSE,FALSE,NA,NA
"10","Join us for a special holiday wine event in St. Petersburg happening now! #wine #stpetersburg… https://t.co/P5vSWWAqPO",FALSE,0,NA,2017-11-15 23:52:33,FALSE,NA,"930946654408192000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cerdallanosycia",1,FALSE,FALSE,"-82.6552217","27.7709751"
"11","#blog, #Wine #Vino: L'Ecole No. 41: Great photo here of Mike Sharon, production winemaker at L'Ecole No. 41. As you… https://t.co/201NXlA2Rx",FALSE,7,NA,2017-11-15 23:52:09,TRUE,NA,"930946556835930112",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RealWineGuru",2,FALSE,FALSE,NA,NA
"12","#Alexa command bubbles! After a long day at work soak in an #Oasis  with your #wine. #Alexa take me away!… https://t.co/3tyOuvRbYe",FALSE,1,NA,2017-11-15 23:52:06,TRUE,NA,"930946543061934080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smarthouseaz",0,FALSE,FALSE,NA,NA
"13","Avanti 12 Bottle Thermoelectric Counter Top #Wine Cooler https://t.co/VcvLuvIRNH #winelovers #vino #wineoclock https://t.co/YXvkH4RDqR",FALSE,0,NA,2017-11-15 23:51:17,FALSE,NA,"930946337742508038",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","WineLoveShop",0,FALSE,FALSE,NA,NA
"14","Ha love this! #coffee #wine #drink #write #edits https://t.co/YATJEeR6xi",FALSE,0,NA,2017-11-15 23:50:14,FALSE,NA,"930946072352092160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NadineAuthor",0,FALSE,FALSE,NA,NA
"15","Tick Tock! The deadline to order your #Thanksgiving #wine from #Sunstone is almost here! Our must-have Thanksgiving… https://t.co/sniBvVwrzr",FALSE,0,NA,2017-11-15 23:50:08,TRUE,NA,"930946047525949440",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SunstoneWinery",0,FALSE,FALSE,NA,NA
"16","Looking for quality social media management 4 your #cafe #winebrand #restaurant or #bar - try these guys https://t.co/3rKrR0vb9z #wine #bars",FALSE,0,NA,2017-11-15 23:50:06,FALSE,NA,"930946037816184832",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bondichai",0,FALSE,FALSE,NA,NA
"17","Looking for quality social media management 4 your #cafe #winebrand #restaurant or #bar - try these guys https://t.co/h11CO7yKfn #wine #bars",FALSE,0,NA,2017-11-15 23:50:06,FALSE,NA,"930946037388279808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","sydneycafes",2,FALSE,FALSE,NA,NA
"18","It's #HumpDay!  Need to #WindDown?  Every Wednesday, it's #HalfPrice bottles of #Wine at #bdsMongolianGrill!… https://t.co/YbCf85Obdq",FALSE,1,NA,2017-11-15 23:50:04,TRUE,NA,"930946030081802240",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bds_Mongolian",0,FALSE,FALSE,NA,NA
"19","St. Martin’s Month and a 2017 (mini) Harvest Report - #Slovenia #Wine Notes for November… https://t.co/Bz4CipL9e6 https://t.co/vG7IEgLxQG",FALSE,1,NA,2017-11-15 23:49:35,FALSE,NA,"930945910783250434",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","pirancafe",2,FALSE,FALSE,NA,NA
"20","Excited to hear @Cognizant leaders @Malcolm_M_Frank and @BenjaminPring speak about #AI and #technology and drink so… https://t.co/O9qicyERW6",FALSE,2,NA,2017-11-15 23:49:19,TRUE,NA,"930945840784560131",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JFisch2286",2,FALSE,FALSE,NA,NA
"21","Call Now to book limo for Wine tour and Get 25% #Discount. 
#Visit our website https://t.co/83TZbZ2rMr

#Limousine… https://t.co/YgmGmqKlkx",FALSE,0,NA,2017-11-15 23:49:17,TRUE,NA,"930945834014961664",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LimousineAtlas",0,FALSE,FALSE,NA,NA
"22","Beer Shipped to Your Door - https://t.co/1SAcesY2tN - #CraftBeer #Beer #Wine #Spirits #_S_J_K_ - #Beer_7_0_3 https://t.co/k7jletIQHh",FALSE,0,NA,2017-11-15 23:49:16,FALSE,NA,"930945831049596928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StevenAlways",0,FALSE,FALSE,NA,NA
"23","We are excited for our Mittal Club Wine Dinner Friday @AllegrettoVR !!! #wine #foodandwine #pasorobles https://t.co/7jKd07eqzn",FALSE,0,NA,2017-11-15 23:48:08,FALSE,NA,"930945545253748736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LXVWine",0,FALSE,FALSE,NA,NA
"24","Who knows what today is?? Yes!!! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>Wine Wednesday<ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>

 #excited #wednesday #winewednesday #winery #wino #vino… https://t.co/gMIhlbtSR1",FALSE,3,NA,2017-11-15 23:47:46,TRUE,NA,"930945453444780035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lifestyle_amp",0,FALSE,FALSE,NA,NA
"25","Fergie and Her Family Are in the #Wine Business https://t.co/lBvldWVVmx https://t.co/1h60Fyv1ip",FALSE,0,NA,2017-11-15 23:47:38,FALSE,NA,"930945416853643264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","Wine_Newz",0,FALSE,FALSE,NA,NA
"26","Agreed! @winewankers #wine #MidweekMotivation https://t.co/k5RcxPHag5",FALSE,0,NA,2017-11-15 23:47:24,FALSE,NA,"930945358137458688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VignanoVineyard",0,FALSE,FALSE,NA,NA
"27","Final stages of our at home winemaking! Cleaning Carboys and Waiting for the final batch to be bottled in a few mon… https://t.co/B6DiZcycVM",FALSE,2,NA,2017-11-15 23:47:07,TRUE,NA,"930945289413726208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tradueviti",1,FALSE,FALSE,NA,NA
"28","A glass of rosé is always a good idea! #wine #Mexico https://t.co/I5n9mpqL22",FALSE,1,NA,2017-11-15 23:47:07,FALSE,NA,"930945287425638401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vallebydesign",0,FALSE,FALSE,NA,NA
"29","Mark, our Head Rascal, seems to be enjoying the IWSC banquet. Why was he there? We will tell you soon so watch this… https://t.co/63IsfG3h8d",FALSE,1,NA,2017-11-15 23:46:38,TRUE,NA,"930945167456178176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thewinerascal",0,FALSE,FALSE,NA,NA
"30","Do men and women taste differently? #Wine #Sommlife https://t.co/FepbgdQfFV",FALSE,0,NA,2017-11-15 23:45:13,FALSE,NA,"930944808134291456",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ThibautMarquis",0,FALSE,FALSE,NA,NA
"31","Secrets of Italian #Wine are revealed https://t.co/LEc1UKvHmr",FALSE,0,NA,2017-11-15 23:45:09,FALSE,NA,"930944792330108928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","Wine_Newz",0,FALSE,FALSE,NA,NA
"32","WINE WEDNESDAYS!
1/2 Price Bottles, 25% off glasses - 7pm to close!
@grasslandsyqr #wine #winenight https://t.co/Zub85jBMgB",FALSE,0,NA,2017-11-15 23:45:04,FALSE,NA,"930944772046454785",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","thelancaster_ca",1,FALSE,FALSE,NA,NA
"33","New discovery suggests winemaking has been around for 8,000 years! https://t.co/0oOEJSBorT

Don't forget it's ladie… https://t.co/4lYtay02Fk",FALSE,0,NA,2017-11-15 23:45:03,TRUE,NA,"930944767470469126",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheBoldthouse",0,FALSE,FALSE,NA,NA
"34","Some 75% of Hungarian #wine drinkers prefer local brands #EmergingMarkets #Hungary #news https://t.co/STdgquO07A https://t.co/ZzXFjsBgsj",FALSE,0,NA,2017-11-15 23:45:01,FALSE,NA,"930944761158160385",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","EMIS_News",0,FALSE,FALSE,NA,NA
"35","We simply love #cheese and #wine and never more so than on a #WineWednesday - an easy mid-week treat for #foodies a… https://t.co/D9kpDEb54B",FALSE,1,NA,2017-11-15 23:44:38,TRUE,NA,"930944663468507137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wineweaver",0,FALSE,FALSE,NA,NA
"36","The latest Featured Paso Winery Articles! https://t.co/NQqxXCzpC8 Thanks to @pomarjunction @winemaps @PasoRoblesWines #wine #winelover",FALSE,0,NA,2017-11-15 23:43:21,FALSE,NA,"930944338842054656",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","pasowinery",0,FALSE,FALSE,NA,NA
"37","#wine club at #Verity about to begin! What better way to spend #WineWednesday? https://t.co/uIDI5rzXTr",FALSE,1,NA,2017-11-15 23:42:50,FALSE,NA,"930944212002107392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","veritytoronto",0,FALSE,FALSE,NA,NA
"38","Warren is enjoying the Scintilla from @VeritasWinery @eno_dc #wine #vawine @commonwealthcollectiveva https://t.co/Yz2H72RmPp",FALSE,2,NA,2017-11-15 23:42:39,FALSE,NA,"930944165361455105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vawinetime",0,FALSE,FALSE,NA,NA
"39","<ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> #Wine Shipped To Your Door - https://t.co/W1vuRzyqiN - #RedWine #WineLover #HappyHour #Spirits #W_I_N_E_7_17… https://t.co/jeCZV48r44",FALSE,0,NA,2017-11-15 23:42:12,TRUE,NA,"930944050789789697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Great__Bargains",0,FALSE,FALSE,NA,NA
"40","Does the shape of your #wine decanter matter? https://t.co/ICWvPgtrbW  #winelover",FALSE,2,NA,2017-11-15 23:42:00,FALSE,NA,"930944000684711937",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","brokenearthwine",0,FALSE,FALSE,NA,NA
"41","Gotta love the free corkage at The Office Tap &amp; Grill in @St_Catharines - especially on #WineWednesday and before t… https://t.co/Hblc91YKGa",FALSE,0,NA,2017-11-15 23:41:48,TRUE,NA,"930943951019958272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoundingGrapes",0,FALSE,FALSE,NA,NA
"42","Board votes to expand #Wine options for Arkansas grocers https://t.co/RhGOo6w8Qh https://t.co/3cdflDnEJB",FALSE,0,NA,2017-11-15 23:41:21,FALSE,NA,"930943835940753408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","Wine_Newz",0,FALSE,FALSE,NA,NA
"43","Kick your weekend off with a bang.
Join us tomorrow for some wine tasting at Cellarbrations Fullarton.
#wine… https://t.co/5l52VAelh0",FALSE,0,NA,2017-11-15 23:41:14,TRUE,NA,"930943806714683392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","groundedcru",0,FALSE,FALSE,NA,NA
"44","bad wine is god's revenge. -anonymous #wine #winewednesday #justsayno #nationalphilanthropyday #SessionsHearing… https://t.co/X7uV533LZT",FALSE,2,NA,2017-11-15 23:41:08,TRUE,NA,"930943780533997574",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nrds_plsticland",0,FALSE,FALSE,NA,NA
"45","""Throw in a #Malibu #wine or two and you've gone full locovore for #Thanksgiving” Sage advice from @patcisco in… https://t.co/hNTdMaPjTk",FALSE,0,NA,2017-11-15 23:40:32,TRUE,NA,"930943632563101696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MalibuCoastAVA",0,FALSE,FALSE,NA,NA
"46","What about having some #homemade #wine to pair with your fruit #cake this #christmas ? Next post on the blog is up.… https://t.co/cIDA3z8WeX",FALSE,0,NA,2017-11-15 23:40:27,TRUE,NA,"930943610148679680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Palaharam",0,FALSE,FALSE,NA,NA
"47","Enjoy a bottle of #wine tonight. #Yemista #Taramosalata both featured as well this evening #Winnipeg… https://t.co/8aA8ZRtPGE",FALSE,1,NA,2017-11-15 23:39:02,TRUE,NA,"930943255029706752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Heliosresto",0,FALSE,FALSE,NA,NA
"48","@_drazzari @lepecellars @RedWolfImports @winewankers @frankstero @winemanboy @Specmonkey @MontereyWines @CaraMiaSG… https://t.co/dqThRm5znF",FALSE,2,"_drazzari",2017-11-15 23:38:11,TRUE,"930941981441716224","930943041858289664","285708096","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boozychef",1,FALSE,FALSE,NA,NA
"49","Sometimes I just have to pinch myself! #luckyme #rescuedog #familywinery #wine #winery… https://t.co/iJM5rIQgH8",FALSE,0,NA,2017-11-15 23:37:37,FALSE,NA,"930942896726974464",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","justaddwine1",0,FALSE,FALSE,"-117.03432131","33.54236593"
"50","Ain't No Mercy <ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF>. #DamondsWorld BelaireRose
#DamondBeats @rickyrozay #DamondProductions #Wine… https://t.co/TfEY3JTLlc",FALSE,0,NA,2017-11-15 23:37:25,FALSE,NA,"930942846848380928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","damondbeats",0,FALSE,FALSE,NA,NA
"51","@Vivino is finalizing a $20 million round of Series C financing from existing shareholders to grow its online marke… https://t.co/gKitqc38YB",FALSE,0,"vivino",2017-11-15 23:36:23,TRUE,NA,"930942588697243649","121072766","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WestCoastScribe",0,FALSE,FALSE,NA,NA
"52","The Perfect Wine For Every Thanksgiving Scenario - https://t.co/WSOIv8EreP https://t.co/liY8QdfiYK #Wine",FALSE,0,NA,2017-11-15 23:36:12,FALSE,NA,"930942541784117248",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","WineRackCity",0,FALSE,FALSE,NA,NA
"53","K2 is bringing the fun to the Eastgate Tasting Bar tomorrow with his next #Thursday Nite #Wine Jam. Get all the det… https://t.co/4jWjLK0VhC",FALSE,0,NA,2017-11-15 23:36:01,TRUE,NA,"930942496850501632",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","JungleJimsMrkt",0,FALSE,FALSE,NA,NA
"54","Hey there slow driver..... I need to get home!  #pwatsanw #wine #home #paintandsip #yes @… https://t.co/XL78U7dvuR",FALSE,0,NA,2017-11-15 23:35:58,FALSE,NA,"930942481331511296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PWATSANW",0,FALSE,FALSE,NA,NA
"55","Festive Season French #Wine Sale. Save 40% on 90 top wines inc Grand Cru #Burgundy https://t.co/TXwJEnGnrF https://t.co/QBhr5750nt",FALSE,0,NA,2017-11-15 23:35:53,FALSE,NA,"930942460259209216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrandMillesime",0,FALSE,FALSE,NA,NA
"56","Happy #WineWednesday! Early release for Patrons! Episode 136: Wine, Education, &amp; Writing with this week's special g… https://t.co/DQi9xbO1Vq",FALSE,0,NA,2017-11-15 23:35:32,TRUE,NA,"930942372694732800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WineTwoFive",0,FALSE,FALSE,NA,NA
"57","Attending Enoversity tasting wines from @VeritasWinery #wine #vawine https://t.co/Lzin89txsr",FALSE,1,NA,2017-11-15 23:33:44,FALSE,NA,"930941920221724673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vawinetime",0,FALSE,FALSE,NA,NA
"58","Things that make you smile when you get home from a long day...a stocked fridge door...:) .
.
.
.
#wine #winelover… https://t.co/IkyOUtd5xm",FALSE,5,NA,2017-11-15 23:33:16,TRUE,NA,"930941801942446080",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nadyakshah",1,FALSE,FALSE,NA,NA
"59","It's Wicked Wings Wednesdays<U+203C><U+FE0F>Slide by @touche_dc for the best Happy Hour wings in DC<U+203C><U+FE0F>4-8pm and indulge in our gre… https://t.co/A884ZKvfoD",FALSE,1,NA,2017-11-15 23:33:09,TRUE,NA,"930941772355825665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Touche_Club",0,FALSE,FALSE,NA,NA
"60","Wines to pair with steak when you're tired of Cabernet Sauvignon https://t.co/VgREMLSpL3  #wine #winepairing",FALSE,2,NA,2017-11-15 23:33:00,FALSE,NA,"930941736792264705",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pomarjunction",0,FALSE,FALSE,NA,NA
"61","Snow and frigid weather is a welcome sight for Ice #wine producers<ed><U+00A0><U+00BC><ed><U+00BD><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>

 https://t.co/VMVtXU5F19 #BCwine",FALSE,0,NA,2017-11-15 23:32:45,FALSE,NA,"930941673445711873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Redlester99",0,FALSE,FALSE,NA,NA
"62","I don't drink a lot of CA #wine but this is a strong showing. Not your typical CA Cab. #cheers #salute https://t.co/WG0H6LXgGn",FALSE,3,NA,2017-11-15 23:32:25,FALSE,NA,"930941587571527680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeyGio85",1,FALSE,FALSE,NA,NA
"63","You can #wine a little at our place! Half off all wine! #roux61br #idigbr #tastelouisiana https://t.co/h1KYXuZT46",FALSE,0,NA,2017-11-15 23:32:08,FALSE,NA,"930941518587793409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roux61_br",0,FALSE,FALSE,NA,NA
"64","Vistas and vines make a perfect pairing in Calchaqui Valley — Argentina's 'other' #Wine country… https://t.co/XLBAI1lEJC",FALSE,0,NA,2017-11-15 23:31:38,TRUE,NA,"930941391496245249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","Wine_Newz",0,FALSE,FALSE,NA,NA
"65","Wine-Opoly Monopoly Board Game https://t.co/694NCatOs8 #wine #winelovers #winetasting #wineoclock #vino https://t.co/7esMMPBAz4",FALSE,0,NA,2017-11-15 23:31:31,FALSE,NA,"930941363587289088",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","WineLoveShop",0,FALSE,FALSE,NA,NA
"66","Homework tonight. Sister Creek 2014 Merlot. #merlot #WineWednesday #wine https://t.co/DRFuqfaXid",FALSE,1,NA,2017-11-15 23:30:31,FALSE,NA,"930941109685116929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GroatKelly",0,FALSE,FALSE,NA,NA
"67","I cook with wine, sometimes I even add it to the food. W. C. Fields

#havefun #fun #wellness #quotes #today #day #wine",FALSE,0,NA,2017-11-15 23:30:24,FALSE,NA,"930941079574269952",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AplosNutrition",0,FALSE,FALSE,NA,NA
"68","I followed my heart and it led me to the bar  https://t.co/2EJzWuVqZ5 #bar #cocktail #beer #wine #WineWednesday https://t.co/2grhN1qWF7",FALSE,0,NA,2017-11-15 23:29:10,FALSE,NA,"930940771821391877",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","smartaspshirts",0,FALSE,FALSE,NA,NA
"69","Happy Zinfandel Day! Celebrating with this beautiful Zin by @Limerick_Lane <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B8><U+008B>#ZinDay #wine #winelover… https://t.co/MBPn5JA2hg",FALSE,16,NA,2017-11-15 23:29:06,TRUE,NA,"930940755367157760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tivon_Vino",8,FALSE,FALSE,NA,NA
"70","For sure! -&gt; Take charge, #wine lovers, and trust your palate https://t.co/3gpPmdVMUy via @FOX47News #dinner… https://t.co/4kKP3Lyz7r",FALSE,1,NA,2017-11-15 23:29:02,TRUE,NA,"930940738631864320",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","cono_sur",0,FALSE,FALSE,NA,NA
"71","#blog, #Wine #Winemaker: Brunello's Rising Star: Federico Bartolomei of Podere Canapaccia: Brunello's Rising Star:… https://t.co/vHwOIz3nJF",FALSE,3,NA,2017-11-15 23:28:04,TRUE,NA,"930940494481276928",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RealWineGuru",2,FALSE,FALSE,NA,NA
"72","#WineCellarRaid !!! Take 10%-15% off select bottles 10 years and older! Now is the time to make all your #wine drea… https://t.co/DJvsvHXMKk",FALSE,0,NA,2017-11-15 23:28:03,TRUE,NA,"930940488823328770",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CityWineryNYC",0,FALSE,FALSE,NA,NA
"73","7 Ways to Consistently Drink Bad Wine. #wine https://t.co/9jdXVTKua9",FALSE,0,NA,2017-11-15 23:27:32,FALSE,NA,"930940360901189633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RekayaGibson",0,FALSE,FALSE,NA,NA
"74","How do you store your wine bottles? #wine #ideas #storage #home https://t.co/GhJDUozgk3",FALSE,0,NA,2017-11-15 23:27:05,FALSE,NA,"930940245067124738",NA,"<a href=""http://socialreport.com"" rel=""nofollow"">SocialReport.com</a>","Marquee319",0,FALSE,FALSE,NA,NA
"75","How do you store your wine bottles? #wine #ideas #storage #home https://t.co/iah0kaXrt3",FALSE,0,NA,2017-11-15 23:26:54,FALSE,NA,"930940200196493312",NA,"<a href=""http://socialreport.com"" rel=""nofollow"">SocialReport.com</a>","TheVineyardMA",0,FALSE,FALSE,NA,NA
"76","Is this Australia's finest Grenache? Some of the country's leading wine judges think so. 

Very limited stocks of t… https://t.co/GtFNRLqK2h",FALSE,0,NA,2017-11-15 23:25:55,TRUE,NA,"930939953768407040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","auscellardoor",0,FALSE,FALSE,NA,NA
"77","Thanks @capitalgazette for featuring the Amici Sauvignon Blanc in this great article about Thanksgiving wines! Read… https://t.co/j3edGQemlA",FALSE,0,NA,2017-11-15 23:24:22,TRUE,NA,"930939562972475392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmiciCellars",0,FALSE,FALSE,NA,NA
